2024-06-29 13:04:20.173 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:04:22.117 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:04:24.054 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:04:25.981 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:04:27.907 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:04:29.844 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:04:31.782 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:04:33.729 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:04:35.666 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:04:37.604 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:04:39.505 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:04:41.441 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:04:43.377 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:04:45.315 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:04:47.224 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:04:49.157 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:04:51.098 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:04:53.028 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:04:54.944 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:04:56.865 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:04:58.783 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:05:00.727 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:05:02.661 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:05:04.580 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:05:06.540 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:05:08.474 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:05:10.391 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:05:12.343 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:05:14.261 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:05:16.213 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:05:18.131 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:05:20.054 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:05:21.991 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:05:23.922 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:05:25.857 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:05:27.810 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:05:29.741 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:05:31.661 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:05:33.607 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:05:35.560 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:05:37.489 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:05:39.414 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:05:41.351 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:05:43.279 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:05:45.207 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:05:47.163 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:05:49.106 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:05:51.039 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:05:52.977 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:05:54.902 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:05:56.839 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:05:58.776 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:06:00.714 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:06:02.637 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:06:04.574 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:06:06.495 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:06:08.414 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:06:10.348 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:06:12.284 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:06:14.213 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:06:16.125 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:06:18.043 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:06:19.963 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:06:21.893 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:06:23.840 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:06:25.757 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:06:27.703 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:06:29.633 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:06:31.556 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:06:33.467 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:06:35.401 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:06:37.324 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:06:39.237 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:06:41.161 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:06:43.083 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:06:45.013 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:06:46.964 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:06:48.887 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:06:50.799 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:06:52.751 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:06:54.683 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:06:56.594 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:06:58.528 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:07:00.462 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:07:02.393 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:07:04.329 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:07:06.252 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:07:08.170 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:07:10.089 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:07:12.013 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:07:13.951 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:07:15.867 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:07:17.817 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:07:19.744 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:07:21.670 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:07:23.615 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:07:25.565 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:07:27.514 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:07:29.422 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:07:31.328 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:07:33.262 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:07:35.223 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:07:37.152 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:07:39.100 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:07:41.018 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:07:42.977 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:07:45.039 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:07:46.966 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:07:48.913 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:07:50.856 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:07:53.073 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:07:55.138 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:07:57.078 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:07:59.017 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:08:00.949 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:08:02.886 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:08:04.802 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:08:06.769 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:08:08.708 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:08:10.626 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:08:12.563 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:08:14.464 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:08:16.413 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:08:18.347 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:08:20.276 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:08:22.204 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:08:24.145 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:08:26.201 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:08:28.171 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:08:30.123 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:08:32.069 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:08:34.014 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:08:35.969 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:08:37.890 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:08:39.853 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:08:41.916 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:08:43.853 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:08:45.787 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:08:47.798 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:08:49.873 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:08:51.842 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:08:53.816 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:08:55.752 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:08:57.675 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:08:59.634 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:09:01.581 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:09:03.507 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:09:05.438 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:09:07.714 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:09:09.841 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:09:11.913 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:09:13.865 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:09:15.803 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:09:17.732 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:09:19.666 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:09:21.651 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:09:23.646 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:09:25.617 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:09:27.658 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:09:29.794 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:09:31.728 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:09:33.656 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:09:35.602 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:09:37.543 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:09:39.495 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:09:41.427 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:09:43.379 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:09:45.406 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:09:47.349 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:09:49.311 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:09:51.242 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:09:53.228 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:09:55.175 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:09:57.161 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:09:59.258 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:10:01.207 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:10:03.153 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:10:05.398 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:10:07.810 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:10:09.812 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:10:11.821 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:10:13.752 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:10:15.711 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:10:17.659 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:10:19.631 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:10:21.561 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:10:23.493 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:10:25.444 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:10:27.389 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:10:29.330 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:10:31.279 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:10:33.209 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
2024-06-29 13:10:35.213 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 47, in write
2024-06-29 13:10:37.291 | ERROR   | _logging.py:63 [MainThread] -     self.__convertor.write(text)
2024-06-29 13:10:39.569 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 177, in write
2024-06-29 13:10:41.752 | ERROR   | _logging.py:63 [MainThread] -     self.write_and_convert(text)
2024-06-29 13:10:43.711 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 202, in write_and_convert
2024-06-29 13:10:45.662 | ERROR   | _logging.py:63 [MainThread] -     self.write_plain_text(text, cursor, start)
2024-06-29 13:10:47.606 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\colorama\ansitowin32.py", line 211, in write_plain_text
2024-06-29 13:10:49.536 | ERROR   | _logging.py:63 [MainThread] -     self.wrapped.flush()
2024-06-29 13:10:51.495 | ERROR   | _logging.py:63 [MainThread] - OSError: [WinError 233] No process is on the other end of the pipe
2024-06-29 13:10:53.460 | ERROR   | _logging.py:63 [MainThread] - During handling of the above exception, another exception occurred:
2024-06-29 13:10:55.413 | ERROR   | _logging.py:63 [MainThread] - Traceback (most recent call last):
2024-06-29 13:10:57.342 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_handler.py", line 177, in emit
2024-06-29 13:10:59.284 | ERROR   | _logging.py:63 [MainThread] -     self._sink.write(str_record)
2024-06-29 13:11:01.240 | ERROR   | _logging.py:63 [MainThread] -   File "C:\Users\admin\anaconda3\envs\translate\Lib\site-packages\loguru\_simple_sinks.py", line 16, in write
2024-06-29 13:11:03.193 | ERROR   | _logging.py:63 [MainThread] -     self._stream.write(message)
